test_id,query,product_id,title,variant
"TX-000956","VIFON Honag Gia Wonton Noodles 130G",236292,"VIFON Hoang Gia Wonton Noodles 130G",typo
"TX-000957","Duc Viet Fresh Sausage 500G",236463,"Duc Viet Fresh Sausage 500G",exact
"TX-000958","Duc Viet",236463,"Duc Viet Fresh Sausage 500G",partial
"TX-000959","Duc Vite Fresh Sausage 500G",236463,"Duc Viet Fresh Sausage 500G",typo
"TX-000960","NUOC MAM CHUA NGOT LANG CHAI XUA 300G",237556,"NUOC MAM CHUA NGOT LANG CHAI XUA 300G",exact
"TX-000961","NUOC MAM CHUA NGOT",237556,"NUOC MAM CHUA NGOT LANG CHAI XUA 300G",partial
"TX-000962","NUOC MAM HCUA NGOT LANG CHAI XUA 300G",237556,"NUOC MAM CHUA NGOT LANG CHAI XUA 300G",typo
"TX-000963","Barona Complete Seasoning Sauce for Beef with Black Pepper Sauce 80G",237574,"Barona Complete Seasoning Sauce for Beef with Black Pepper Sauce 80G",exact
"TX-000964","Barona Complete Seasoning Sauce",237574,"Barona Complete Seasoning Sauce for Beef with Black Pepper Sauce 80G",partial
"TX-000965","Barona Complete Saesoning Sauce for Beef with Black Pepper Sauce 80G",237574,"Barona Complete Seasoning Sauce for Beef with Black Pepper Sauce 80G",typo
"TX-000966","Kikkoman Soy Sauce 600ml",237580,"Kikkoman Soy Sauce 600ml",exact
"TX-000967","Kikkoman Soy",237580,"Kikkoman Soy Sauce 600ml",partial
"TX-000968","Kikkomna Soy Sauce 600ml",237580,"Kikkoman Soy Sauce 600ml",typo
"TX-000969","Jele Glutathione and Zinc Apple Flavored Jelly Fruit Juice 150G",239573,"Jele Glutathione and Zinc Apple Flavored Jelly Fruit Juice 150G",exact
"TX-000970","Jele Glutathione and Zinc",239573,"Jele Glutathione and Zinc Apple Flavored Jelly Fruit Juice 150G",partial
"TX-000971","Jele Glutathion eand Zinc Apple Flavored Jelly Fruit Juice 150G",239573,"Jele Glutathione and Zinc Apple Flavored Jelly Fruit Juice 150G",typo
"TX-000972","An Vinh Bong Mai Dried Yellowstripe Scad 200G",239952,"An Vinh Bong Mai Dried Yellowstripe Scad 200G",exact
"TX-000973","An Vinh Bong Mai",239952,"An Vinh Bong Mai Dried Yellowstripe Scad 200G",partial
"TX-000974","An Vinh Bon gMai Dried Yellowstripe Scad 200G",239952,"An Vinh Bong Mai Dried Yellowstripe Scad 200G",typo
"TX-000975","Vissan Grilled Pork Sausage 400g",7313,"Vissan Grilled Pork Sausage 400g",exact
"TX-000976","Vissan Grilled",7313,"Vissan Grilled Pork Sausage 400g",partial
"TX-000977","Vissan Girlled Pork Sausage 400g",7313,"Vissan Grilled Pork Sausage 400g",typo
"TX-000978","Ariel Downy Sunshine Detergent Liquid for Top Door 4.1kg",42948,"Ariel Downy Sunshine Detergent Liquid for Top Door 4.1kg",exact
"TX-000979","Ariel Downy Sunshine Detergent",42948,"Ariel Downy Sunshine Detergent Liquid for Top Door 4.1kg",partial
"TX-000980","Ariel Downy Susnhine Detergent Liquid for Top Door 4.1kg",42948,"Ariel Downy Sunshine Detergent Liquid for Top Door 4.1kg",typo
"TX-000981","Ariel Downy Floral Fragrance Detergent Liquid for Top Load Wash 4.1kg",43012,"Ariel Downy Floral Fragrance Detergent Liquid for Top Load Wash 4.1kg",exact
"TX-000982","Ariel Downy Floral Fragrance",43012,"Ariel Downy Floral Fragrance Detergent Liquid for Top Load Wash 4.1kg",partial
"TX-000983","Ariel Downy Flora lFragrance Detergent Liquid for Top Load Wash 4.1kg",43012,"Ariel Downy Floral Fragrance Detergent Liquid for Top Load Wash 4.1kg",typo
"TX-000984","Ariel Power Clean 10x Liquid Detergent For Front Load Washing Machines 3.7kg",231645,"Ariel Power Clean 10x Liquid Detergent For Front Load Washing Machines 3.7kg",exact
"TX-000985","Ariel Power Clean 10x",231645,"Ariel Power Clean 10x Liquid Detergent For Front Load Washing Machines 3.7kg",partial
"TX-000986","Ariel Power Clean 1x0 Liquid Detergent For Front Load Washing Machines 3.7kg",231645,"Ariel Power Clean 10x Liquid Detergent For Front Load Washing Machines 3.7kg",typo
"TX-000987","Ariel 10x Stain Removal Laundry Detergent for Front-Load Washing Machines Pouch 2.7kg",231646,"Ariel 10x Stain Removal Laundry Detergent for Front-Load Washing Machines Pouch 2.7kg",exact
"TX-000988","Ariel 10x Stain Removal",231646,"Ariel 10x Stain Removal Laundry Detergent for Front-Load Washing Machines Pouch 2.7kg",partial
"TX-000989","Ariel 10x Stain Removla Laundry Detergent for Front-Load Washing Machines Pouch 2.7kg",231646,"Ariel 10x Stain Removal Laundry Detergent for Front-Load Washing Machines Pouch 2.7kg",typo
"TX-000990","POONGMISO Yogurt Bread 70G",224300,"POONGMISO Yogurt Bread 70G",exact
"TX-000991","POONGMISO Yogurt",224300,"POONGMISO Yogurt Bread 70G",partial
"TX-000992","POONGMSIO Yogurt Bread 70G",224300,"POONGMISO Yogurt Bread 70G",typo
"TX-000993","MR.VIET 4IN1 Cappuccino Instant Coffee 12 Pounches x 20G",12113,"MR.VIET 4IN1 Cappuccino Instant Coffee 12 Pounches x 20G",exact
"TX-000994","MR.VIET 4IN1 Cappuccino Instant",12113,"MR.VIET 4IN1 Cappuccino Instant Coffee 12 Pounches x 20G",partial
"TX-000995","MR.VIET 4IN1 Cpapuccino Instant Coffee 12 Pounches x 20G",12113,"MR.VIET 4IN1 Cappuccino Instant Coffee 12 Pounches x 20G",typo
"TX-000996","MR.VIET 3IN1 Instant Coffee 15 Pounches x 17G",12498,"MR.VIET 3IN1 Instant Coffee 15 Pounches x 17G",exact
"TX-000997","MR.VIET 3IN1 Instant Coffee",12498,"MR.VIET 3IN1 Instant Coffee 15 Pounches x 17G",partial
"TX-000998","MR.VIET 3IN 1Instant Coffee 15 Pounches x 17G",12498,"MR.VIET 3IN1 Instant Coffee 15 Pounches x 17G",typo
"TX-000999","Gift Floral Scent Toilet Cleaner Bottle 3.8kg",234271,"Gift Floral Scent Toilet Cleaner Bottle 3.8kg",exact
"TX-001000","Gift Floral Scent",234271,"Gift Floral Scent Toilet Cleaner Bottle 3.8kg",partial
"TX-001001","Gift FloralS cent Toilet Cleaner Bottle 3.8kg",234271,"Gift Floral Scent Toilet Cleaner Bottle 3.8kg",typo
"TX-001002","POONGMISO Potato and Raisin Bread 140G",237053,"POONGMISO Potato and Raisin Bread 140G",exact
"TX-001003","POONGMISO Potato and",237053,"POONGMISO Potato and Raisin Bread 140G",partial
"TX-001004","POONGMISOP otato and Raisin Bread 140G",237053,"POONGMISO Potato and Raisin Bread 140G",typo
"TX-001005","POONGMISO Potato Cheese Bread",237301,"POONGMISO Potato Cheese Bread",exact
"TX-001006","POONGMISO Potato",237301,"POONGMISO Potato Cheese Bread",partial
"TX-001007","POONGMIOS Potato Cheese Bread",237301,"POONGMISO Potato Cheese Bread",typo
"TX-001008","POONGMISO Bamboo Charcoal Sandwich 370G",237341,"POONGMISO Bamboo Charcoal Sandwich 370G",exact
"TX-001009","POONGMISO Bamboo",237341,"POONGMISO Bamboo Charcoal Sandwich 370G",partial
"TX-001010","POONGMISOB amboo Charcoal Sandwich 370G",237341,"POONGMISO Bamboo Charcoal Sandwich 370G",typo
"TX-001011","Cheese & Dough Seafood Pesto Pizza 45cm 1.2kg",236696,"Cheese & Dough Seafood Pesto Pizza 45cm 1.2kg",exact
"TX-001012","Cheese & Dough Seafood",236696,"Cheese & Dough Seafood Pesto Pizza 45cm 1.2kg",partial
"TX-001013","Cheese & Doguh Seafood Pesto Pizza 45cm 1.2kg",236696,"Cheese & Dough Seafood Pesto Pizza 45cm 1.2kg",typo
"TX-001014","One One Grilled Shrimp Flavor Rice Crackers 150G",13668,"One One Grilled Shrimp Flavor Rice Crackers 150G",exact
"TX-001015","One One Grilled Shrimp",13668,"One One Grilled Shrimp Flavor Rice Crackers 150G",partial
"TX-001016","One One Grileld Shrimp Flavor Rice Crackers 150G",13668,"One One Grilled Shrimp Flavor Rice Crackers 150G",typo
"TX-001017","Bigen Speedy Color Cream #4 Caramel Brown Hair Dye 80G",1078,"Bigen Speedy Color Cream #4 Caramel Brown Hair Dye 80G",exact
"TX-001018","Bigen Speedy Color Cream",1078,"Bigen Speedy Color Cream #4 Caramel Brown Hair Dye 80G",partial
"TX-001019","Bigen Speedy oClor Cream #4 Caramel Brown Hair Dye 80G",1078,"Bigen Speedy Color Cream #4 Caramel Brown Hair Dye 80G",typo
"TX-001020","Fristi Grape Flavor Drinking Yogurt 80ml",5275,"Fristi Grape Flavor Drinking Yogurt 80ml",exact
"TX-001021","Fristi Grape Flavor",5275,"Fristi Grape Flavor Drinking Yogurt 80ml",partial
"TX-001022","Fristi Graep Flavor Drinking Yogurt 80ml",5275,"Fristi Grape Flavor Drinking Yogurt 80ml",typo
"TX-001023","O'Smiles Black Sesame Bread 350g",70423,"O'Smiles Black Sesame Bread 350g",exact
"TX-001024","O'Smiles Black",70423,"O'Smiles Black Sesame Bread 350g",partial
"TX-001025","O'SmilesB lack Sesame Bread 350g",70423,"O'Smiles Black Sesame Bread 350g",typo
"TX-001026","POONGMISO French Baguette 300G",67578,"POONGMISO French Baguette 300G",exact
"TX-001027","POONGMISO French",67578,"POONGMISO French Baguette 300G",partial
"TX-001028","POONGMIOS French Baguette 300G",67578,"POONGMISO French Baguette 300G",typo
"TX-001029","Salina SFT005 surface towel 23 28cm x48cm",38467,"Salina SFT005 surface towel 23 28cm x48cm",exact
"TX-001030","Salina SFT005 surface",38467,"Salina SFT005 surface towel 23 28cm x48cm",partial
"TX-001031","Salina SFT005 surface towel 23 28cm x48cm product",38467,"Salina SFT005 surface towel 23 28cm x48cm",extended
"TX-001032","Simple Purifying Micellar Water For Acne-Prone Skin 400ml",222897,"Simple Purifying Micellar Water For Acne-Prone Skin 400ml",exact
"TX-001033","Simple Purifying Micellar Water",222897,"Simple Purifying Micellar Water For Acne-Prone Skin 400ml",partial
"TX-001034","Simple Purifyign Micellar Water For Acne-Prone Skin 400ml",222897,"Simple Purifying Micellar Water For Acne-Prone Skin 400ml",typo
"TX-001035","Hong Nam Dried Shrimp Size XXL 100G (50-60 Pieces/100G)",90090,"Hong Nam Dried Shrimp Size XXL 100G (50-60 Pieces/100G)",exact
"TX-001036","Hong Nam Dried Shrimp",90090,"Hong Nam Dried Shrimp Size XXL 100G (50-60 Pieces/100G)",partial
"TX-001037","Hong Nam Drie dShrimp Size XXL 100G (50-60 Pieces/100G)",90090,"Hong Nam Dried Shrimp Size XXL 100G (50-60 Pieces/100G)",typo
"TX-001038","POONGMISO Matcha Sesame Mochi Bread 60G",71472,"POONGMISO Matcha Sesame Mochi Bread 60G",exact
"TX-001039","POONGMISO Matcha Sesame",71472,"POONGMISO Matcha Sesame Mochi Bread 60G",partial
"TX-001040","POONGMISOM atcha Sesame Mochi Bread 60G",71472,"POONGMISO Matcha Sesame Mochi Bread 60G",typo
"TX-001041","Metis Strawberry Fruit Milk Drink 4-pack 180ml",233785,"Metis Strawberry Fruit Milk Drink 4-pack 180ml",exact
"TX-001042","Metis Strawberry Fruit",233785,"Metis Strawberry Fruit Milk Drink 4-pack 180ml",partial
"TX-001043","Metis Strawebrry Fruit Milk Drink 4-pack 180ml",233785,"Metis Strawberry Fruit Milk Drink 4-pack 180ml",typo
"TX-001044","L'Oreal Paris Hair Dye for Grey Hair Coverage, Chocolate Brown 172ml",227857,"L'Oreal Paris Hair Dye for Grey Hair Coverage, Chocolate Brown 172ml",exact
"TX-001045","L'Oreal Paris Hair Dye",227857,"L'Oreal Paris Hair Dye for Grey Hair Coverage, Chocolate Brown 172ml",partial
"TX-001046","L'Oreal Paris Hai rDye for Grey Hair Coverage, Chocolate Brown 172ml",227857,"L'Oreal Paris Hair Dye for Grey Hair Coverage, Chocolate Brown 172ml",typo
"TX-001047","Besilki Coffee and Milk Essence Scrub 280ml",227989,"Besilki Coffee and Milk Essence Scrub 280ml",exact
"TX-001048","Besilki Coffee and",227989,"Besilki Coffee and Milk Essence Scrub 280ml",partial
"TX-001049","Besilki Coffee and Milk Essence Scrub 280ml product",227989,"Besilki Coffee and Milk Essence Scrub 280ml",extended
"TX-001050","Superware Melamine Round Plate with Brown Rim PV411 15cm",227991,"Superware Melamine Round Plate with Brown Rim PV411 15cm",exact
"TX-001051","Superware Melamine Round Plate",227991,"Superware Melamine Round Plate with Brown Rim PV411 15cm",partial
"TX-001052","Superware Melaimne Round Plate with Brown Rim PV411 15cm",227991,"Superware Melamine Round Plate with Brown Rim PV411 15cm",typo
"TX-001053","Asia Half Helmet with Visor MT-117K Size L",228033,"Asia Half Helmet with Visor MT-117K Size L",exact
"TX-001054","Asia Half Helmet with",228033,"Asia Half Helmet with Visor MT-117K Size L",partial
"TX-001055","Asia Half eHlmet with Visor MT-117K Size L",228033,"Asia Half Helmet with Visor MT-117K Size L",typo
"TX-001056","Sunhouse IN20M6 Multi-Layer Stainless Steel Pan Size 20cm",228035,"Sunhouse IN20M6 Multi-Layer Stainless Steel Pan Size 20cm",exact
"TX-001057","Sunhouse IN20M6 Multi-Layer Stainless",228035,"Sunhouse IN20M6 Multi-Layer Stainless Steel Pan Size 20cm",partial
"TX-001058","Sunhouse IN20M 6Multi-Layer Stainless Steel Pan Size 20cm",228035,"Sunhouse IN20M6 Multi-Layer Stainless Steel Pan Size 20cm",typo
"TX-001059","Romano Grandiose 48h Dry Deodorant Roll-On 50ml",228055,"Romano Grandiose 48h Dry Deodorant Roll-On 50ml",exact
"TX-001060","Romano Grandiose 48h",228055,"Romano Grandiose 48h Dry Deodorant Roll-On 50ml",partial
"TX-001061","Romano Granidose 48h Dry Deodorant Roll-On 50ml",228055,"Romano Grandiose 48h Dry Deodorant Roll-On 50ml",typo
"TX-001062","Hada Labo Retinol B3 Anti-Aging Solution 170ml",228068,"Hada Labo Retinol B3 Anti-Aging Solution 170ml",exact
"TX-001063","Hada Labo Retinol",228068,"Hada Labo Retinol B3 Anti-Aging Solution 170ml",partial
"TX-001064","Hada Labo Rteinol B3 Anti-Aging Solution 170ml",228068,"Hada Labo Retinol B3 Anti-Aging Solution 170ml",typo
"TX-001065","Oxy Brightening Gel 50G",228086,"Oxy Brightening Gel 50G",exact
"TX-001066","Oxy Brightening",228086,"Oxy Brightening Gel 50G",partial
"TX-001067","Oxy Birghtening Gel 50G",228086,"Oxy Brightening Gel 50G",typo
"TX-001068","An Vien Eucalyptus Incense Sticks 4 Tac Box 250 Sticks 550g",228125,"An Vien Eucalyptus Incense Sticks 4 Tac Box 250 Sticks 550g",exact
"TX-001069","An Vien Eucalyptus Incense",228125,"An Vien Eucalyptus Incense Sticks 4 Tac Box 250 Sticks 550g",partial
"TX-001070","An Vien Eucalytpus Incense Sticks 4 Tac Box 250 Sticks 550g",228125,"An Vien Eucalyptus Incense Sticks 4 Tac Box 250 Sticks 550g",typo
"TX-001071","Moaw Moaws Radiant Skin Body Oil 150ml",228126,"Moaw Moaws Radiant Skin Body Oil 150ml",exact
"TX-001072","Moaw Moaws Radiant",228126,"Moaw Moaws Radiant Skin Body Oil 150ml",partial
"TX-001073","Moaw Moaw sRadiant Skin Body Oil 150ml",228126,"Moaw Moaws Radiant Skin Body Oil 150ml",typo
"TX-001074","Oxy Hydrating Gel 50G",228145,"Oxy Hydrating Gel 50G",exact
"TX-001075","Oxy Hydrating",228145,"Oxy Hydrating Gel 50G",partial
"TX-001076","Oxy Hdyrating Gel 50G",228145,"Oxy Hydrating Gel 50G",typo
"TX-001077","Thai Duong 7 Orchid Herbal Shampoo 500ml",228251,"Thai Duong 7 Orchid Herbal Shampoo 500ml",exact
"TX-001078","Thai Duong 7",228251,"Thai Duong 7 Orchid Herbal Shampoo 500ml",partial
"TX-001079","Thai Duong7  Orchid Herbal Shampoo 500ml",228251,"Thai Duong 7 Orchid Herbal Shampoo 500ml",typo
"TX-001080","Remote Control Car Toy",228271,"Remote Control Car Toy",exact
"TX-001081","Remote Control",228271,"Remote Control Car Toy",partial
"TX-001082","Remot eControl Car Toy",228271,"Remote Control Car Toy",typo
"TX-001083","Girlz Only Dry Shampoo For Brown Hair 100ml",228307,"Girlz Only Dry Shampoo For Brown Hair 100ml",exact
"TX-001084","Girlz Only Dry Shampoo",228307,"Girlz Only Dry Shampoo For Brown Hair 100ml",partial
"TX-001085","Girlz OnlyD ry Shampoo For Brown Hair 100ml",228307,"Girlz Only Dry Shampoo For Brown Hair 100ml",typo
"TX-001086","Hoang Thu Rock Transport Construction Vehicle Toy HT7874",228363,"Hoang Thu Rock Transport Construction Vehicle Toy HT7874",exact
"TX-001087","Hoang Thu Rock Transport",228363,"Hoang Thu Rock Transport Construction Vehicle Toy HT7874",partial
"TX-001088","Hoang Thu RockT ransport Construction Vehicle Toy HT7874",228363,"Hoang Thu Rock Transport Construction Vehicle Toy HT7874",typo
"TX-001089","TH True Juice Milk Soursop Fruit Milk 300ml",228410,"TH True Juice Milk Soursop Fruit Milk 300ml",exact
"TX-001090","TH True Juice Milk",228410,"TH True Juice Milk Soursop Fruit Milk 300ml",partial
"TX-001091","TH True Jucie Milk Soursop Fruit Milk 300ml",228410,"TH True Juice Milk Soursop Fruit Milk 300ml",typo
"TX-001092","Eagle Energy Drink 250ml",228413,"Eagle Energy Drink 250ml",exact
"TX-001093","Eagle Energy",228413,"Eagle Energy Drink 250ml",partial
"TX-001094","Eagle nEergy Drink 250ml",228413,"Eagle Energy Drink 250ml",typo
"TX-001095","AJE Big Orange Flavor Soft Drink 3.1L",228415,"AJE Big Orange Flavor Soft Drink 3.1L",exact
"TX-001096","AJE Big Orange",228415,"AJE Big Orange Flavor Soft Drink 3.1L",partial
"TX-001097","AJE Big Oarnge Flavor Soft Drink 3.1L",228415,"AJE Big Orange Flavor Soft Drink 3.1L",typo
"TX-001098","Kem Vinamilk Sầu Riêng Hộp 400ml",228418,"Kem Vinamilk Sầu Riêng Hộp 400ml",exact
"TX-001099","Kem Vinamilk Sầu",228418,"Kem Vinamilk Sầu Riêng Hộp 400ml",partial
"TX-001100","Kem Vinaimlk Sầu Riêng Hộp 400ml",228418,"Kem Vinamilk Sầu Riêng Hộp 400ml",typo
"TX-001101","Kem Vinamilk Socola Dâu Hộp 400ml",228419,"Kem Vinamilk Socola Dâu Hộp 400ml",exact
"TX-001102","Kem Vinamilk Socola",228419,"Kem Vinamilk Socola Dâu Hộp 400ml",partial
"TX-001103","Kem Vinaimlk Socola Dâu Hộp 400ml",228419,"Kem Vinamilk Socola Dâu Hộp 400ml",typo
"TX-001104","Kem Vinamilk Khoai Môn Dừa Hộp 400ml",228420,"Kem Vinamilk Khoai Môn Dừa Hộp 400ml",exact
"TX-001105","Kem Vinamilk Khoai",228420,"Kem Vinamilk Khoai Môn Dừa Hộp 400ml",partial
"TX-001106","Kem Vinamlik Khoai Môn Dừa Hộp 400ml",228420,"Kem Vinamilk Khoai Môn Dừa Hộp 400ml",typo
"TX-001107","Kem Vinamilk Dừa Hộp 400ml",228421,"Kem Vinamilk Dừa Hộp 400ml",exact
"TX-001108","Kem Vinamilk",228421,"Kem Vinamilk Dừa Hộp 400ml",partial
"TX-001109","Kem Vianmilk Dừa Hộp 400ml",228421,"Kem Vinamilk Dừa Hộp 400ml",typo
"TX-001110","Kem Vinamilk Khoai Môn Hộp 400ml",228422,"Kem Vinamilk Khoai Môn Hộp 400ml",exact
"TX-001111","Kem Vinamilk Khoai",228422,"Kem Vinamilk Khoai Môn Hộp 400ml",partial
"TX-001112","Kem Vinaimlk Khoai Môn Hộp 400ml",228422,"Kem Vinamilk Khoai Môn Hộp 400ml",typo
"TX-001113","Kem Vinamilk Socola Hộp 400ml",228427,"Kem Vinamilk Socola Hộp 400ml",exact
"TX-001114","Kem Vinamilk",228427,"Kem Vinamilk Socola Hộp 400ml",partial
"TX-001115","Kem Vinmailk Socola Hộp 400ml",228427,"Kem Vinamilk Socola Hộp 400ml",typo
"TX-001116","Vinamilk Strawberry Coconut Chocolate Ice Cream 870ml",228429,"Vinamilk Strawberry Coconut Chocolate Ice Cream 870ml",exact
"TX-001117","Vinamilk Strawberry Coconut",228429,"Vinamilk Strawberry Coconut Chocolate Ice Cream 870ml",partial
"TX-001118","Vinamilk Strabwerry Coconut Chocolate Ice Cream 870ml",228429,"Vinamilk Strawberry Coconut Chocolate Ice Cream 870ml",typo
"TX-001119","Kem Vinamilk Dâu Hộp 400ml",228430,"Kem Vinamilk Dâu Hộp 400ml",exact
"TX-001120","Kem Vinamilk",228430,"Kem Vinamilk Dâu Hộp 400ml",partial
"TX-001121","Kem Vianmilk Dâu Hộp 400ml",228430,"Kem Vinamilk Dâu Hộp 400ml",typo
"TX-001122","Ottogi Instant Chicken Rice Porridge 285G",228432,"Ottogi Instant Chicken Rice Porridge 285G",exact
"TX-001123","Ottogi Instant Chicken",228432,"Ottogi Instant Chicken Rice Porridge 285G",partial
"TX-001124","Ottogi Insatnt Chicken Rice Porridge 285G",228432,"Ottogi Instant Chicken Rice Porridge 285G",typo
"TX-001125","Ottogi Beef Bone Soup 300G",228433,"Ottogi Beef Bone Soup 300G",exact
"TX-001126","Ottogi Beef",228433,"Ottogi Beef Bone Soup 300G",partial
"TX-001127","OttogiB eef Bone Soup 300G",228433,"Ottogi Beef Bone Soup 300G",typo
"TX-001128","Xim Mom Cooks Coconut Milk Box 1l",228435,"Xim Mom Cooks Coconut Milk Box 1l",exact
"TX-001129","Xim Mom Cooks",228435,"Xim Mom Cooks Coconut Milk Box 1l",partial
"TX-001130","Xim Mom oCoks Coconut Milk Box 1l",228435,"Xim Mom Cooks Coconut Milk Box 1l",typo
"TX-001131","Xim Mom Cooks Coconut Milk Can 400ml",228437,"Xim Mom Cooks Coconut Milk Can 400ml",exact
"TX-001132","Xim Mom Cooks",228437,"Xim Mom Cooks Coconut Milk Can 400ml",partial
"TX-001133","Xim Mom Cooks Coconut Milk Can 400ml product",228437,"Xim Mom Cooks Coconut Milk Can 400ml",extended
"TX-001134","Sa Giang Vegetable Rice Paper 200G",228440,"Sa Giang Vegetable Rice Paper 200G",exact
"TX-001135","Sa Giang Vegetable",228440,"Sa Giang Vegetable Rice Paper 200G",partial
"TX-001136","Sa GiangV egetable Rice Paper 200G",228440,"Sa Giang Vegetable Rice Paper 200G",typo
"TX-001137","Ottogi Kimchi Flavor Noodles 105G",228451,"Ottogi Kimchi Flavor Noodles 105G",exact
"TX-001138","Ottogi Kimchi",228451,"Ottogi Kimchi Flavor Noodles 105G",partial
"TX-001139","Ottogi Kmichi Flavor Noodles 105G",228451,"Ottogi Kimchi Flavor Noodles 105G",typo
"TX-001140","Phu Huong Spicy Seafood Noodles 66G",228452,"Phu Huong Spicy Seafood Noodles 66G",exact
"TX-001141","Phu Huong Spicy",228452,"Phu Huong Spicy Seafood Noodles 66G",partial
"TX-001142","Phu Huon gSpicy Seafood Noodles 66G",228452,"Phu Huong Spicy Seafood Noodles 66G",typo
"TX-001143","O'Food Olive Oil Seasoned Kim Leaves 16 Packs x 5G",228453,"O'Food Olive Oil Seasoned Kim Leaves 16 Packs x 5G",exact
"TX-001144","O'Food Olive Oil Seasoned",228453,"O'Food Olive Oil Seasoned Kim Leaves 16 Packs x 5G",partial
"TX-001145","O'Food OliveO il Seasoned Kim Leaves 16 Packs x 5G",228453,"O'Food Olive Oil Seasoned Kim Leaves 16 Packs x 5G",typo
"TX-001146","Ottogi Instant Abalone Rice Porridge 285G",228459,"Ottogi Instant Abalone Rice Porridge 285G",exact
"TX-001147","Ottogi Instant Abalone",228459,"Ottogi Instant Abalone Rice Porridge 285G",partial
"TX-001148","Ottogi Insatnt Abalone Rice Porridge 285G",228459,"Ottogi Instant Abalone Rice Porridge 285G",typo
"TX-001149","Ipek Cotton Pads 80 Pieces",228489,"Ipek Cotton Pads 80 Pieces",exact
"TX-001150","Ipek Cotton",228489,"Ipek Cotton Pads 80 Pieces",partial
"TX-001151","Ipek Ctoton Pads 80 Pieces",228489,"Ipek Cotton Pads 80 Pieces",typo
"TX-001152","Feminine Hygiene Solution 50ml",228490,"Feminine Hygiene Solution 50ml",exact
"TX-001153","Feminine Hygiene",228490,"Feminine Hygiene Solution 50ml",partial
"TX-001154","Feminin eHygiene Solution 50ml",228490,"Feminine Hygiene Solution 50ml",typo
"TX-001155","Kotex Night Sanitary Pads 4 Pieces",228492,"Kotex Night Sanitary Pads 4 Pieces",exact
"TX-001156","Kotex Night Sanitary",228492,"Kotex Night Sanitary Pads 4 Pieces",partial
"TX-001157","Kotex Nihgt Sanitary Pads 4 Pieces",228492,"Kotex Night Sanitary Pads 4 Pieces",typo
"TX-001158","Molped Sanitary Pads 8 Pieces",228493,"Molped Sanitary Pads 8 Pieces",exact
"TX-001159","Molped Sanitary",228493,"Molped Sanitary Pads 8 Pieces",partial
"TX-001160","Molped aSnitary Pads 8 Pieces",228493,"Molped Sanitary Pads 8 Pieces",typo
"TX-001161","Moaw Moaws Body Oil 150ml",228494,"Moaw Moaws Body Oil 150ml",exact
"TX-001162","Moaw Moaws",228494,"Moaw Moaws Body Oil 150ml",partial
"TX-001163","Moaw Maows Body Oil 150ml",228494,"Moaw Moaws Body Oil 150ml",typo
"TX-001164","Water Bottle 1L",228495,"Water Bottle 1L",exact
"TX-001165","Water Bottle",228495,"Water Bottle 1L",partial
"TX-001166","Watre Bottle 1L",228495,"Water Bottle 1L",typo
"TX-001167","Fresh Conditioner 170G",228496,"Fresh Conditioner 170G",exact
"TX-001168","Fresh Conditioner",228496,"Fresh Conditioner 170G",partial
"TX-001169","FreshC onditioner 170G",228496,"Fresh Conditioner 170G",typo
"TX-001170","Lashe Conditioner 550ml",228497,"Lashe Conditioner 550ml",exact
"TX-001171","Lashe Conditioner",228497,"Lashe Conditioner 550ml",partial
"TX-001172","LasheC onditioner 550ml",228497,"Lashe Conditioner 550ml",typo
"TX-001173","OGX Shampoo 385ml",228498,"OGX Shampoo 385ml",exact
"TX-001174","OGX Shampoo",228498,"OGX Shampoo 385ml",partial
"TX-001175","OGX hSampoo 385ml",228498,"OGX Shampoo 385ml",typo
"TX-001176","Cat Plush Toy",228500,"Cat Plush Toy",exact
"TX-001177","Cat Plush",228500,"Cat Plush Toy",partial
"TX-001178","CatP lush Toy",228500,"Cat Plush Toy",typo
"TX-001179","X-Men Roll-On Deodorant 50ml",228501,"X-Men Roll-On Deodorant 50ml",exact
"TX-001180","X-Men Roll-On",228501,"X-Men Roll-On Deodorant 50ml",partial
"TX-001181","X-Men Rlol-On Deodorant 50ml",228501,"X-Men Roll-On Deodorant 50ml",typo
"TX-001182","Water Bottle",228502,"Water Bottle",exact
"TX-001183","Watre Bottle",228502,"Water Bottle",typo
"TX-001184","Water Bottle product",228502,"Water Bottle",extended
"TX-001185","Serum 100G",228503,"Serum 100G",exact
"TX-001186","Seurm 100G",228503,"Serum 100G",typo
"TX-001187","Serum 100G product",228503,"Serum 100G",extended
"TX-001188","Vaseline Body Lotion 50ml",228504,"Vaseline Body Lotion 50ml",exact
"TX-001189","Vaseline Body",228504,"Vaseline Body Lotion 50ml",partial
"TX-001190","Vaselien Body Lotion 50ml",228504,"Vaseline Body Lotion 50ml",typo
"TX-001191","Mamamy Tropical Wet Wipes 90 Sheets",228505,"Mamamy Tropical Wet Wipes 90 Sheets",exact
"TX-001192","Mamamy Tropical Wet",228505,"Mamamy Tropical Wet Wipes 90 Sheets",partial
"TX-001193","Mamamy Torpical Wet Wipes 90 Sheets",228505,"Mamamy Tropical Wet Wipes 90 Sheets",typo
"TX-001194","Blind Bag",228506,"Blind Bag",exact
"TX-001195","Blnid Bag",228506,"Blind Bag",typo
"TX-001196","Blind Bag product",228506,"Blind Bag",extended
"TX-001197","Purefeel Shower Gel 380ml",228507,"Purefeel Shower Gel 380ml",exact
